Depth,Na
1978.095,15.42
1978.105,16.644
1978.115,17.192
1978.125,16.669
1978.135,15.229
1978.145,14.151
1978.155,13.39
1978.165,13.092
1978.175,13.171
1978.185,13.628
1978.195,13.368
1978.205,12.782
1978.215,12.46
1978.225,12.089
1978.235,11.119
1978.245,10.164
1978.255,9.812
1978.265,11.168
1978.275,13.875
1978.285,15.588
1978.295,15.789
1978.305,13.698
1978.315,10.466
1978.325,8.922
1978.335,10.265
1978.345,13.824
1978.355,20.718
1978.365,29.803
1978.375,39.158
1978.385,44.708
1978.395,43.712
1978.405,40.896
1978.415,33.688
1978.425,24.35
1978.435,16.673
1978.445,10.307
1978.455,6.39
1978.465,5.121
1978.475,5.495
1978.485,6.559
1978.495,7.933
1978.505,9.572
1978.515,11.963
1978.525,13.892
1978.535,14.681
1978.545,15.714
1978.555,16.866
1978.565,17.067
1978.575,18.238
1978.585,20.384
1978.595,23.452
1978.605,26.023
1978.615,26.75
1978.625,23.321
1978.635,17.163
1978.645,12.809
1978.655,10.22
1978.665,7.358
1978.675,6.56
1978.685,6.648
1978.695,6.552
1978.705,5.862
1978.715,5.112
1978.725,4.244
1978.735,4.026
1978.745,4.478
1978.755,5.077
1978.765,5.43
1978.775,5.341
1978.785,4.712
1978.795,4.16
1978.805,4.044
1978.815,4.721
1978.825,6.542
1978.835,9.096
1978.845,11.386
1978.855,14.688
1978.865,17.776
1978.875,19.042
1978.885,18.232
1978.895,15.755
1978.905,13.266
1978.915,10.115
1978.925,7.764
1978.935,6.296
1978.945,5.91
1978.955,5.872
1978.965,5.681
1978.975,5.87
1978.985,6.166
1978.995,6.321
1979.005,6.013
1979.015,5.387
1979.025,4.713
1979.035,4.62
1979.045,5.261
1979.055,6.946
1979.065,8.856
1979.075,10.492
1979.085,11.952
1979.095,13.405
1979.105,16.087
1979.115,20.327
1979.125,24.403
1979.135,27.11
1979.145,27.307
1979.155,24.106
1979.165,16.893
1979.175,10.736
1979.185,8.621
1979.195,8.829
1979.205,9.503
1979.255,9.198
1979.265,9.118
1979.275,8.483
1979.285,7.411
1979.295,5.946
1979.305,4.717
1979.315,4.294
1979.325,4.635
1979.335,5.538
1979.345,7.213
1979.355,8.969
1979.365,10.89
1979.375,12.209
1979.385,12.415
1979.395,12.065
1979.405,10.788
1979.415,9.518
1979.425,9.212
1979.435,9.445
1979.445,12.062
1979.455,17.602
1979.465,26.773
1979.475,35.467
1979.485,40.73
1979.495,46.673
1979.505,47.654
1979.515,33.953
1979.525,15.183
1979.535,9.646
1979.545,13.551
1979.555,18.47
1979.565,25.806
1979.575,33.029
1979.585,40.487
1979.595,46.713
1979.605,45.946
1979.615,38.771
1979.625,28.713
1979.635,19.218
1979.645,13.463
1979.655,12.639
1979.665,14.431
1979.675,15.293
1979.685,13.973
1979.695,10.341
1979.705,7.634
1979.715,6.242
1979.725,6.422
1979.735,7.721
1979.745,9.403
1979.755,11.223
1979.765,12.756
1979.775,13.214
1979.785,12.205
1979.795,10.405
1979.805,8.544
1979.815,7.653
1979.825,8.255
1979.835,10.24
1979.845,13.347
1979.855,15.223
1979.865,15.106
1979.875,11.752
1979.895,8.812
1979.905,6.82
1979.915,9.274
1979.925,12.685
1979.935,15.66
1979.945,17.18
1979.955,17.576
1979.965,17.724
1979.975,16.204
1979.985,13.259
1979.995,9.997
1980.005,7.512
1980.015,6.235
1980.025,5.845
1980.035,5.604
1980.045,5.139
1980.055,4.495
1980.065,3.935
1980.075,4.236
1980.085,5.678
1980.095,7.585
1980.105,9.104
1980.115,10.092
1980.125,9.943
1980.135,9.057
1980.145,8.181
1980.155,7.649
1980.165,7.369
1980.175,7.315
1980.185,7.464
1980.195,8.146
1980.205,9.418
1980.215,10.718
1980.225,9.953
1980.235,8.294
1980.245,6.847
1980.255,6.212
1980.265,7.759
1980.275,11.816
1980.285,18.442
1980.295,28.181
1980.305,39.81
1980.315,48.805
1980.325,52.897
1980.335,48.931
1980.345,37.362
1980.355,24.064
1980.365,15.109
1980.375,12.352
1980.385,11.906
1980.395,12.612
1980.405,15.057
1980.415,19.093
1980.425,23.287
1980.435,26.048
1980.445,25.32
1980.455,20.935
1980.465,15.19
1980.475,10.917
1980.485,10.083
1980.495,11.906
1980.505,14.341
1980.515,16.593
1980.525,17.966
1980.535,17.522
1980.545,16.005
1980.555,13.627
1980.565,11.907
1980.575,12.977
1980.585,16.543
1980.615,22.44
1980.625,29.012
1980.635,31.959
1980.645,31.844
1980.655,28.994
1980.665,25.331
1980.675,23.043
1980.685,22.577
1980.695,22.392
1980.705,22.171
1980.715,23.028
1980.725,23.661
1980.735,22.933
1980.745,21.126
1980.755,17.766
1980.765,14.022
1980.775,13.396
1980.785,14.097
1980.795,17.084
1980.805,20.666
1980.815,22.052
1980.825,20.534
1980.835,16.931
1980.845,13.439
1980.855,11.931
1980.865,12.089
1980.875,12.394
1980.885,12.572
1980.895,12.241
1980.905,11.128
1980.915,9.969
1980.925,8.97
1980.935,8.535
1980.945,8.567
1980.955,8.725
1980.965,9.224
1980.975,10.033
1980.985,10.819
1980.995,11.142
1981.005,11.142
1981.015,11.555
1981.025,12.041
1981.035,12.211
1981.045,11.637
1981.055,10.216
1981.065,8.31
1981.075,6.345
1981.085,5.732
1981.095,6.491
1981.105,7.566
1981.115,8.826
1981.125,9.283
1981.135,8.818
1981.145,8.756
1981.155,10.071
1981.165,12.096
1981.175,15.603
1981.185,22.117
1981.195,26.904
1981.205,26.718
1981.215,23.207
1981.225,17.276
1981.235,11.34
1981.245,8.178
1981.255,7.602
1981.265,7.871
1981.275,8.227
1981.285,9.371
1981.295,12.263
1981.305,15.918
1981.315,18.627
1981.325,17.485
1981.335,15.113
1981.345,11.833
1981.355,7.843
1981.365,5.772
1981.375,5.714
1981.385,6.766
1981.395,8.141
1981.405,9.453
1981.415,10.169
1981.425,10.381
1981.435,11.074
1981.445,12.315
1981.455,12.377
1981.465,11.337
1981.475,9.798
1981.485,8.178
1981.495,7.645
1981.505,7.404
1981.515,6.9
1981.525,6.362
1981.535,6.342
1981.545,7.154
1981.555,9.219
1981.565,12.639
1981.575,15.803
1981.585,18.954
1981.595,23.171
1981.605,25.232
1981.615,24.162
1981.625,20.712
1981.635,16.18
1981.645,11.543
1981.655,8.145
1981.665,6.917
1981.675,6.707
1981.685,7.114
1981.695,7.729
1981.705,8.392
1981.715,8.609
1981.725,7.737
1981.735,6.581
1981.745,5.693
1981.755,5.245
1981.765,5.717
1981.775,6.788
1981.785,8.335
1981.795,10.099
1981.805,11.444
1981.815,12.221
1981.825,11.929
1981.835,11.544
1981.845,10.937
1981.855,9.843
1981.865,8.681
1981.875,9.316
1981.885,12.605
1981.895,18.76
1981.905,24.125
1981.915,26.861
1981.925,23.817
1981.935,15.667
1981.945,9.04
1981.955,5.781
1981.965,6.291
1981.975,9.465
1981.985,14.216
1981.995,20.544
1982.005,24.378
1982.015,26.007
1982.025,26.491
1982.035,23.886
1982.045,21.643
1982.055,19.298
1982.065,16.862
1982.075,16.721
1982.085,16.598
1982.095,16.2
1982.105,16.412
1982.115,15.731
1982.125,13.721
1982.135,10.319
1982.145,7.237
1982.155,5.538
1982.165,6.078
1982.175,8.133
1982.185,10.658
1982.195,13.193
1982.205,14.895
1982.215,14.756
1982.225,14.625
1982.235,15.594
1982.245,18.527
1982.255,22.962
1982.265,27.69
1982.275,29.416
1982.285,26.181
1982.295,20.147
1982.305,16.281
1982.315,15.902
1982.325,21.634
1982.335,33.744
1982.345,45.339
1982.355,56.657
1982.365,61.745
1982.375,55.86
1982.385,48.706
1982.395,44.3
1982.405,39.599
1982.415,29.259
1982.425,21.113
1982.435,17.956
1982.445,17.31
1982.455,18.279
1982.465,19.777
1982.475,21.561
1982.485,21.441
1982.495,18.486
1982.505,14.372
1982.515,10.677
1982.525,8.234
1982.535,6.116
1982.545,5.019
1982.555,4.812
1982.565,5.24
1982.575,6.205
1982.585,7.34
1982.595,8.059
1982.605,7.918
1982.615,6.91
1982.625,5.764
1982.635,6.154
1982.655,8.241
1982.665,10.502
1982.675,11.93
1982.685,12.622
1982.695,11.686
1982.705,9.934
1982.715,8.26
1982.725,7.103
1982.735,6.935
1982.745,7.391
1982.755,8.052
1982.765,8.609
1982.775,8.608
1982.785,7.958
1982.795,7.466
1982.805,6.719
1982.815,6.468
1982.825,6.47
1982.835,6.032
1982.845,5.396
1982.855,5.142
1982.865,5.338
1982.875,6.603
1982.885,8.827
1982.895,11.445
1982.945,13.095
1982.955,13.28
1982.965,12.211
1982.975,10.04
1982.985,8.936
1982.995,8.538
1983.005,8.264
1983.015,8.07
1983.025,7.833
1983.035,7.485
1983.045,6.876
1983.055,6.419
1983.065,6.259
1983.075,5.979
1983.085,5.799
1983.095,5.929
1983.105,6.276
1983.115,6.398
1983.125,5.863
1983.135,5.002
1983.145,3.967
1983.155,3.476
1983.165,3.961
1983.175,5.285
1983.185,7.754
1983.195,10.981
1983.205,14.577
1983.215,18.172
1983.225,21.901
1983.255,24.734
1983.265,27.273
1983.275,28.858
1983.285,30.421
1983.295,29.956
1983.305,25.34
1983.315,18.227
1983.325,13.755
1983.335,12.802
1983.345,13.502
1983.355,15.356
1983.365,18.439
1983.375,22.396
1983.385,25.087
1983.395,25.329
1983.405,22.327
1983.415,17.122
1983.425,11.723
1983.435,6.71
1983.445,4.851
1983.455,4.199
1983.465,3.975
1983.475,4.519
1983.485,6.586
1983.495,10.459
1983.505,16.011
1983.515,16.819
1983.525,16.007
1983.535,15.19
1983.545,11.887
1983.555,9.234
1983.565,8.842
1983.575,10.96
1983.585,15.75
1983.595,22.67
1983.605,27.816
1983.615,28.289
1983.625,23.924
1983.635,16.579
1983.645,8.906
1983.655,5.096
1983.665,6.013
1983.675,6.787
1983.685,6.447
1983.695,6.073
1983.705,6.62
1983.715,8.55
1983.725,12.235
1983.735,16.738
1983.745,20.553
1983.755,22.563
1983.765,21.906
1983.775,18.281
1983.785,13.222
1983.795,9.099
1983.805,6.473
1983.815,6.276
1983.825,8.034
1983.835,10.781
1983.845,14.571
1983.855,17.796
1983.865,17.713
1983.875,15.256
1983.885,13.553
1983.895,12.044
1983.905,12.095
1983.915,14.658
1983.925,18.25
1983.935,22.742
1983.945,30.108
1983.955,36.82
1983.965,42.479
1983.975,45.105
1983.985,40.864
1983.995,33.452
1984.005,26.186
1984.015,20.398
1984.025,16.994
1984.035,14.864
1984.045,13.042
1984.055,11.848
1984.065,11.944
1984.075,11.968
1984.085,12.455
1984.095,13.865
1984.105,15.609
1984.115,16.413
1984.125,15.53
1984.135,13.018
1984.145,10.951
1984.155,9.137
1984.165,8.915
1984.175,10.264
1984.185,11.869
1984.195,12.0
1984.205,10.568
1984.215,8.902
1984.225,7.904
1984.235,7.711
1984.245,8.674
1984.255,10.44
1984.265,13.133
1984.275,16.48
1984.285,20.204
1984.295,21.242
1984.305,18.403
1984.315,12.712
1984.325,8.094
1984.335,6.873
1984.345,7.116
1984.355,7.649
1984.365,9.142
1984.375,11.255
1984.385,12.307
1984.395,12.738
1984.405,12.411
1984.415,10.87
1984.425,9.65
1984.435,9.89
1984.445,10.779
1984.455,11.745
1984.465,12.18
1984.475,11.226
1984.485,9.049
1984.495,8.258
1984.505,10.548
1984.515,14.838
1984.525,19.628
1984.535,21.774
1984.545,20.875
1984.555,17.764
1984.565,14.706
1984.575,14.706
1984.585,16.268
1984.595,17.616
1984.605,18.33
1984.615,17.724
1984.625,16.547
1984.635,14.198
1984.645,12.234
1984.655,10.726
1984.665,8.689
1984.675,7.087
1984.685,5.8
1984.695,5.357
1984.705,6.888
1984.715,9.375
1984.725,12.951
1984.735,19.003
1984.745,24.9
1984.755,27.863
1984.765,27.453
1984.775,24.164
1984.785,20.003
1984.795,15.857
1984.805,15.046
1984.815,17.577
1984.825,21.062
1984.835,22.46
1984.845,18.883
1984.855,14.147
1984.865,10.632
1984.875,8.197
1984.885,7.045
1984.895,6.409
1984.905,6.551
1984.915,7.38
1984.925,8.915
1984.935,11.422
1984.945,13.05
1984.955,13.484
1984.965,13.266
1984.975,12.612
1984.985,13.324
1984.995,16.347
1985.005,20.931
1985.015,27.23
1985.025,33.252
1985.035,34.624
1985.045,32.35
1985.055,25.389
1985.065,16.034
1985.075,11.064
1985.085,9.689
1985.095,9.72
1985.105,10.354
1985.115,12.48
1985.125,14.28
1985.135,15.727
1985.145,17.966
1985.155,20.95
1985.165,24.888
1985.175,28.273
1985.185,26.01
1985.195,20.319
1985.205,16.004
1985.255,16.02
1985.265,19.238
1985.275,23.29
1985.285,24.308
1985.295,21.568
1985.305,15.513
1985.315,11.156
1985.325,9.385
1985.335,8.721
1985.345,9.2
1985.355,9.68
1985.365,9.926
1985.375,9.887
1985.385,9.356
1985.395,7.968
1985.405,6.389
1985.415,5.427
1985.425,4.964
1985.435,5.905
1985.445,9.011
1985.455,13.341
1985.465,19.698
1985.475,27.336
1985.485,30.317
1985.495,29.48
1985.505,23.807
1985.515,18.284
1985.525,15.268
1985.535,14.914
1985.545,15.697
1985.555,14.942
1985.565,12.313
1985.575,9.286
1985.585,7.931
1985.595,8.315
1985.605,10.562
1985.615,13.687
1985.625,17.338
1985.635,20.942
1985.645,21.058
1985.655,18.613
1985.665,16.137
1985.675,13.873
1985.685,13.104
1985.695,10.927
1985.705,8.315
1985.715,5.855
1985.725,4.086
1985.735,3.864
1985.745,4.387
1985.755,5.695
1985.765,7.5
1985.775,9.995
1985.785,13.094
1985.795,15.02
1985.805,15.745
1985.815,14.763
1985.825,11.735
1985.835,9.132
1985.845,6.913
1985.855,5.246
1985.865,5.001
1985.875,5.212
1985.885,5.484
1985.895,5.89
1985.905,6.455
1985.915,6.925
1985.925,6.953
1985.935,6.78
1985.945,6.443
1985.955,6.145
1985.965,6.138
1985.975,5.998
1985.985,6.037
1985.995,6.413
1986.005,6.961
1986.015,7.514
1986.025,8.308
1986.035,9.512
1986.045,10.645
1986.055,10.895
1986.065,10.389
1986.075,9.397
1986.085,8.032
1986.095,6.67
1986.105,5.887
1986.115,5.921
1986.125,6.7
1986.135,7.82
1986.165,8.755
1986.175,9.531
1986.185,10.529
1986.195,11.219
1986.205,11.118
1986.215,10.696
1986.225,10.337
1986.235,10.061
1986.245,11.117
1986.255,13.462
1986.265,15.867
1986.275,17.115
1986.285,14.766
1986.295,10.985
1986.305,7.621
1986.315,5.13
1986.325,4.397
1986.335,4.394
1986.345,5.028
1986.355,5.908
1986.365,6.732
1986.375,7.467
1986.385,7.766
1986.395,7.882
1986.405,8.32
1986.415,9.758
1986.425,11.883
1986.435,13.603
1986.445,14.142
1986.455,13.316
1986.465,12.046
1986.475,10.879
1986.485,10.713
1986.495,11.027
1986.505,11.073
1986.515,10.983
1986.525,10.551
1986.535,10.305
1986.545,10.507
1986.555,10.639
1986.565,10.312
1986.575,9.117
1986.585,8.721
1986.595,8.899
1986.605,11.29
1986.615,16.486
1986.625,24.994
1986.635,36.065
1986.645,45.173
1986.655,47.922
1986.665,43.314
1986.675,33.531
1986.685,22.493
1986.695,16.056
1986.705,14.392
1986.715,15.863
1986.725,18.727
1986.735,20.829
1986.745,20.198
1986.755,18.125
1986.765,15.742
1986.775,14.67
1986.785,15.59
1986.795,16.791
1986.805,16.592
1986.815,14.257
1986.825,12.212
1986.835,11.045
1986.845,10.37
1986.855,9.935
1986.865,9.904
1986.875,10.547
1986.885,11.993
1986.895,13.462
1986.905,13.825
1986.915,13.156
1986.925,11.85
1986.935,10.659
1986.945,9.73
1986.955,8.916
1986.965,7.865
1986.975,6.66
1986.985,5.923
1986.995,5.831
1987.005,6.221
1987.015,6.574
1987.025,6.99
1987.035,7.542
1987.045,7.655
1987.055,6.874
1987.065,6.468
1987.075,6.735
1987.085,8.124
1987.095,9.624
1987.105,10.65
1987.115,10.903
1987.125,10.53
1987.135,9.934
1987.145,9.061
1987.155,8.304
1987.165,7.937
1987.175,8.44
1987.185,9.779
1987.195,10.546
1987.205,10.615
1987.215,10.799
1987.225,11.691
1987.235,13.097
1987.245,15.23
1987.255,16.883
1987.265,16.575
1987.275,15.22
1987.285,15.385
1987.295,15.475
1987.305,14.843
1987.315,13.034
1987.325,10.366
1987.335,6.744
1987.345,4.649
1987.355,4.087
1987.365,4.16
1987.375,4.656
1987.385,5.392
1987.395,6.348
1987.405,6.789
1987.415,6.32
1987.425,5.676
1987.435,5.293
1987.445,5.303
1987.455,5.506
1987.465,5.655
1987.475,6.02
1987.485,7.84
1987.495,10.764
1987.505,14.315
1987.515,17.349
1987.525,17.86
1987.535,15.785
1987.545,13.074
1987.555,11.101
1987.565,11.514
1987.575,14.62
1987.585,17.8
1987.595,20.689
1987.605,21.807
1987.615,20.583
1987.625,17.546
1987.635,13.991
1987.645,10.466
1987.655,7.621
1987.665,6.704
1987.675,7.693
1987.685,10.147
1987.695,12.127
1987.705,12.623
1987.715,11.621
1987.725,10.209
1987.735,10.156
1987.745,13.334
1987.755,18.302
1987.765,26.271
1987.775,34.392
1987.785,40.247
1987.795,41.059
1987.805,34.138
1987.815,26.956
1987.825,21.444
1987.835,21.322
1987.845,25.198
1987.855,29.864
1987.865,32.813
1987.875,30.442
1987.885,24.53
1987.895,17.982
1987.905,13.19
1987.915,9.961
1987.925,8.748
1987.935,8.854
1987.945,10.864
1987.955,14.373
1987.965,19.7
1987.975,25.574
1987.985,28.343
1987.995,27.559
1988.005,24.429
1988.015,19.989
1988.025,15.344
1988.035,13.456
1988.045,11.544
1988.055,9.409
1988.065,9.427
1988.075,10.567
1988.085,12.053
1988.095,12.602
1988.105,11.294
1988.115,9.645
1988.125,8.877
1988.135,9.517
1988.145,11.691
1988.155,14.386
1988.165,17.07
1988.175,20.513
1988.185,23.143
1988.195,24.431
1988.205,23.744
1988.215,22.02
1988.225,19.539
1988.235,17.92
1988.245,18.159
1988.255,18.792
1988.265,18.03
1988.275,15.745
1988.285,13.377
1988.295,11.404
1988.305,10.64
1988.315,12.155
1988.325,14.444
1988.335,15.374
1988.345,14.77
1988.355,13.455
1988.365,12.751
1988.375,11.934
1988.385,11.767
1988.395,12.887
1988.405,14.342
1988.415,14.785
1988.425,13.993
1988.435,11.976
1988.445,9.557
1988.455,7.506
1988.465,6.438
1988.475,7.071
1988.485,8.444
1988.495,10.248
1988.505,11.94
1988.515,14.024
1988.525,15.147
1988.535,14.475
1988.545,11.768
1988.555,8.73
1988.565,6.445
1988.575,5.529
1988.585,5.445
1988.595,5.707
1988.605,6.753
1988.615,8.809
1988.625,12.758
1988.635,18.98
1988.645,27.896
1988.655,37.068
1988.665,42.448
1988.675,42.29
1988.685,34.866
1988.695,21.193
1988.705,11.692
1988.715,7.674
1988.725,6.779
1988.735,6.914
1988.745,7.152
1988.755,7.554
1988.765,8.153
1988.775,8.917
1988.785,9.686
1988.795,10.698
1988.805,11.886
1988.815,13.036
1988.825,14.447
1988.835,14.92
1988.845,13.865
1988.855,11.802
1988.865,9.125
1988.875,6.678
1988.885,5.692
1988.895,5.917
1988.905,6.924
1988.915,8.167
1988.925,8.718
1988.935,8.52
1988.945,8.081
1988.955,7.535
1988.965,7.108
1988.975,6.685
1988.985,6.465
1988.995,6.189
1989.005,5.748
1989.015,5.439
1989.025,5.51
1989.035,6.079
1989.045,6.941
1989.055,8.524
1989.065,10.09
1989.075,10.448
1989.085,9.488
1989.095,7.738
1989.105,6.51
1989.115,6.746
1989.125,8.537
1989.135,10.705
1989.145,12.337
1989.155,13.164
1989.165,12.915
1989.175,12.147
1989.185,10.986
1989.195,10.228
1989.205,10.746
1989.215,12.714
1989.225,15.402
1989.235,17.722
1989.245,18.495
1989.255,17.997
1989.265,16.337
1989.275,14.885
1989.285,13.739
1989.295,12.014
1989.305,9.768
1989.315,7.52
1989.325,5.492
1989.335,4.428
1989.345,4.021
1989.355,4.135
1989.365,4.599
1989.375,5.373
1989.385,6.616
1989.395,8.094
1989.405,10.01
1989.415,11.95
1989.425,12.914
1989.435,12.904
1989.445,12.63
1989.455,12.762
1989.465,13.813
1989.475,15.033
1989.485,14.861
1989.495,13.457
1989.505,12.166
1989.515,11.264
1989.525,10.694
1989.535,11.058
1989.545,12.459
1989.555,14.564
1989.565,16.031
1989.575,15.973
1989.585,15.684
1989.595,14.972
1989.605,15.271
1989.615,16.952
1989.625,21.239
1989.635,25.408
1989.645,26.959
1989.655,26.573
1989.665,21.183
1989.675,14.901
1989.685,10.451
1989.695,7.955
1989.705,7.478
1989.715,7.934
1989.725,8.611
1989.735,9.27
1989.745,10.069
1989.755,10.478
1989.765,10.86
1989.775,10.397
1989.785,10.182
1989.795,11.316
1989.805,14.251
1989.815,19.515
1989.825,23.904
1989.835,26.58
1989.845,27.007
1989.855,24.398
1989.865,21.675
1989.875,20.27
1989.885,19.974
1989.895,20.65
1989.905,20.275
1989.915,18.047
1989.925,14.932
1989.935,12.64
1989.945,12.381
1989.955,13.438
1989.965,14.654
1989.975,16.277
1989.985,18.275
1989.995,20.652
1990.005,23.245
1990.015,23.874
1990.025,21.287
1990.035,16.64
1990.045,12.31
1990.055,9.465
1990.065,8.059
1990.075,7.958
1990.085,8.203
1990.095,8.622
1990.105,9.541
1990.115,10.617
1990.125,11.936
1990.135,13.812
1990.145,16.075
1990.155,18.422
1990.165,19.769
1990.175,19.889
1990.185,18.181
1990.195,14.893
1990.205,10.955
1991.235,2.505
1991.265,4.675
1991.275,5.242
1991.285,5.951
1991.295,7.039
1991.315,8.667
1991.325,10.79
1991.335,12.492
1991.345,13.957
1991.355,14.09
1991.365,13.993
1991.375,15.652
1991.385,18.534
1991.395,23.188
1991.405,29.922
1991.415,33.176
1991.425,31.819
1991.435,23.933
1991.445,16.248
1991.455,11.033
1991.465,7.225
1991.475,5.658
1991.485,5.249
1991.495,5.181
1991.505,5.628
1991.515,6.368
1991.525,7.147
1991.535,8.186
1991.545,8.643
1991.555,8.092
1991.565,7.574
1991.575,7.079
1991.585,7.412
1991.595,8.242
1991.605,8.97
1991.615,10.147
1991.625,11.366
1991.635,12.313
1991.645,12.664
1991.655,12.592
1991.665,12.568
1991.675,14.56
1991.685,17.944
1991.695,21.023
1991.705,23.504
1991.715,23.516
1991.725,22.54
1991.735,21.01
1991.745,18.286
1991.755,15.163
1991.765,12.011
1991.775,9.173
1991.785,8.128
1991.795,8.934
1991.805,10.535
1991.815,13.06
1991.825,15.149
1991.835,15.647
1991.845,14.996
1991.855,14.692
1991.865,14.32
1991.875,15.32
1991.885,17.184
1991.895,19.664
1991.905,21.401
1991.915,22.083
1991.925,22.928
1991.935,23.075
1991.945,22.933
1991.955,21.76
1991.965,18.943
1991.975,16.852
1991.985,16.105
1991.995,18.373
1992.005,22.752
1992.015,25.989
1992.025,27.301
1992.035,25.258
1992.045,19.485
1992.055,13.6
1992.065,9.854
1992.075,7.935
1992.085,8.457
1992.095,10.324
1992.105,13.127
1992.115,17.102
1992.125,20.295
1992.135,22.146
1992.145,21.925
1992.155,20.71
1992.165,19.488
1992.175,17.251
1992.185,15.716
1992.195,16.493
1992.205,17.71
1992.215,18.68
1992.225,18.541
1992.235,18.113
1992.245,17.986
1992.255,17.447
1992.265,18.875
1992.275,21.049
1992.285,22.573
1992.295,20.076
1992.305,14.923
1992.315,11.035
1992.325,7.244
1992.335,5.687
1992.345,5.721
1992.355,5.855
1992.365,5.707
1992.375,5.543
1992.385,5.215
1992.395,5.203
1992.405,5.991
1992.415,8.286
1992.425,10.721
1992.435,13.507
1992.445,15.453
1992.455,16.101
1992.465,15.262
1992.475,12.698
1992.485,10.217
1992.495,8.01
1992.505,6.522
1992.515,6.33
1992.525,6.831
1992.535,7.223
1992.545,7.468
1992.555,6.912
1992.565,6.448
1992.575,6.225
1992.585,6.649
1992.595,7.845
1992.605,9.612
1992.615,11.259
1992.625,13.274
1992.635,17.467
1992.645,22.298
1992.655,24.895
1992.715,25.472
1992.725,24.376
1992.735,21.639
1992.745,15.739
1992.775,11.839
1992.785,10.001
1992.795,8.935
1992.805,8.262
1992.815,7.937
1992.825,7.942
