Depth,Br
1569.125,0.2324
1569.135,0.2205
1569.145,0.2185
1569.155,0.2394
1569.165,0.3356
1569.175,0.3845
1569.185,0.3979
1569.195,0.4161
1569.205,0.4247
1569.215,0.3991
1569.225,0.4566
1569.235,0.5103
1569.245,0.5125
1569.255,0.4807
1569.265,0.5163
1569.275,0.5096
1569.285,0.5778
1569.295,0.5211
1569.305,0.4024
1569.315,0.437
1569.325,0.4891
1569.335,0.5225
1569.345,0.566
1569.355,0.6449
1569.365,0.6412
1569.375,0.6199
1569.385,0.6317
1569.395,0.6533
1569.405,0.5868
1569.415,0.4371
1569.425,0.3305
1569.435,0.2753
1569.445,0.2259
1569.455,0.1932
1569.465,0.1525
1569.475,0.1956
1569.485,0.2551
1569.495,0.2813
1569.505,0.4707
1569.515,0.5861
1569.525,0.6438
1569.535,0.6047
1569.545,0.4118
1569.555,0.2651
1569.565,0.3248
1569.575,0.4059
1569.585,0.3244
1569.595,0.3166
1569.605,0.2655
1569.615,0.2281
1569.625,0.3131
1569.635,0.4204
1569.645,0.4703
1569.655,0.5938
1569.665,0.6655
1569.675,0.8258
1569.685,0.8146
1569.695,0.8429
1569.705,0.8869
1569.715,0.7798
1569.725,0.6284
1569.735,0.5443
1569.745,0.4563
1569.755,0.3852
1569.765,0.2961
1569.775,0.265
1569.785,0.2402
1569.795,0.2518
1569.805,0.2115
1569.815,0.3084
1569.825,0.3713
1569.835,0.4162
1569.845,0.4846
1569.855,0.4725
1569.865,0.445
1569.875,0.4058
1569.885,0.4369
1569.895,0.4498
1569.905,0.467
1569.915,0.5197
1569.925,0.4909
1569.935,0.5656
1569.945,0.5146
1569.955,0.5352
1569.965,0.4513
1569.975,0.4078
1569.985,0.3552
1569.995,0.3342
1570.005,0.3452
1570.015,0.4507
1570.025,0.5748
1570.035,0.5848
1570.045,0.4798
1570.055,0.2975
1570.065,0.2598
1570.075,0.2539
1570.085,0.2573
1570.095,0.2172
1570.105,0.2913
1570.115,0.4321
1570.125,0.4367
1570.135,0.4569
1570.145,0.5353
1570.155,0.5532
1570.165,0.561
1570.175,0.5214
1570.185,0.3178
1570.205,0.2462
1570.215,0.2547
1570.225,0.2974
1570.235,0.3967
1570.245,0.6341
1570.255,0.7576
1570.265,0.7008
1570.275,0.6623
1570.285,0.6377
1570.295,0.8083
1570.305,0.9208
1570.315,0.8335
1570.325,0.5996
1570.335,0.4205
1570.345,0.2633
1570.355,0.2605
1570.365,0.2949
1570.375,0.3602
1570.385,0.3832
1570.395,0.4671
1570.405,0.4187
1570.415,0.4618
1570.425,0.522
1570.435,0.611
1570.445,0.6836
1570.455,0.6771
1570.465,0.5995
1570.475,0.5222
1570.485,0.4507
1570.495,0.4176
1570.505,0.3854
1570.515,0.4785
1570.525,0.6672
1570.535,0.8116
1570.545,0.9855
1570.555,1.1218
1570.565,0.9326
1570.575,0.6252
1570.585,0.5581
1570.595,0.6185
1570.605,0.6714
1570.615,0.6763
1570.625,0.7734
1570.635,0.9254
1570.645,0.8931
1570.655,0.8733
1570.665,0.7482
1570.675,0.5786
1570.685,0.425
1570.695,0.3973
1570.705,0.3403
1570.715,0.3154
1570.725,0.368
1570.735,0.4569
1570.745,0.4469
1570.755,0.5789
1570.765,0.5815
1570.775,0.535
1570.785,0.4737
1570.795,0.4909
1570.805,0.4992
1570.815,0.522
1570.825,0.5238
1570.835,0.5128
1570.845,0.5481
1570.855,0.5711
1570.865,0.5378
1570.875,0.5406
1570.885,0.477
1570.895,0.5318
1570.915,0.4021
1570.925,0.2602
1570.935,0.1995
1570.945,0.1823
1570.955,0.233
1570.965,0.2569
1570.975,0.2641
1570.985,0.2812
1570.995,0.2575
1571.005,0.3975
1571.015,0.4078
1571.025,0.4805
1571.035,0.5143
1571.045,0.6956
1571.055,0.8323
1571.065,0.9118
1571.075,0.9378
1571.085,0.7557
1571.095,0.4879
1571.105,0.5262
1571.115,0.5108
1571.125,0.5053
1571.135,0.4863
1571.145,0.4396
1571.155,0.4568
1571.165,0.5294
1571.175,0.5739
1571.185,0.6382
1571.195,0.7803
1571.205,0.8708
1571.215,0.7157
1571.225,0.625
1571.235,0.4856
1571.245,0.5199
1571.255,0.4254
1571.265,0.4678
1571.275,0.574
1571.285,0.6667
1571.295,0.6896
1571.305,0.6922
1571.315,0.6927
1571.325,0.7295
1571.335,0.6821
1571.345,0.7016
1571.355,0.6046
1571.365,0.6059
1571.375,0.5474
1571.385,0.5789
1571.395,0.5494
1571.405,0.5982
1571.415,0.6406
1571.425,0.8335
1571.435,0.9302
1571.445,0.9528
1571.455,0.8078
1571.465,0.6548
1571.475,0.4043
1571.485,0.3887
1571.495,0.4377
1571.505,0.426
1571.515,0.4502
1571.525,0.3915
1571.535,0.3838
1571.545,0.3837
1571.555,0.4086
1571.565,0.4289
1571.575,0.4646
1571.585,0.4119
1571.595,0.2708
1571.605,0.2706
1571.615,0.2946
1571.625,0.336
1571.635,0.3599
1571.645,0.4176
1571.655,0.4465
1571.665,0.4883
1571.675,0.4811
1571.685,0.5133
1571.695,0.5119
1571.705,0.5129
1571.715,0.4859
1571.725,0.4271
1571.735,0.3094
1571.745,0.2174
1571.755,0.1425
1571.765,0.1984
1571.775,0.2018
1571.785,0.3375
1571.795,0.4228
1571.805,0.3906
1571.815,0.4533
1571.825,0.3489
1571.835,0.2717
1571.845,0.2172
1571.855,0.2866
1571.865,0.3553
1571.875,0.4493
1571.885,0.4856
1571.895,0.6025
1571.905,0.592
1571.915,0.6041
1571.925,0.5832
1571.935,0.5805
1571.945,0.5974
1571.955,0.6115
1571.965,0.6018
1571.975,0.6044
1571.985,0.621
1572.005,0.4939
1572.015,0.5067
1572.025,0.3614
1572.035,0.4423
1572.045,0.4023
1572.055,0.4888
1572.065,0.4328
1572.075,0.433
1572.085,0.4359
1572.095,0.4215
1572.105,0.3442
1572.115,0.2333
1572.125,0.2094
1572.135,0.1037
1572.145,0.1205
1572.155,0.1319
1572.165,0.3023
1572.175,0.4699
1572.185,0.4542
1572.195,0.4165
1572.205,0.4668
1572.215,0.4896
1572.225,0.6246
1572.235,0.6249
1572.245,0.5982
1572.255,0.5931
1572.265,0.6195
1572.275,0.6321
1572.285,0.6396
1572.295,0.5525
1572.305,0.477
1572.315,0.3774
1572.325,0.3215
1572.335,0.324
1572.345,0.3338
1572.355,0.3997
1572.365,0.4458
1572.375,0.3947
1572.385,0.2951
1572.395,0.1107
1572.405,0.16
1572.415,0.2355
1572.425,0.3943
1572.435,0.4371
1572.445,0.4543
1572.455,0.4688
1572.465,0.6123
1572.475,0.6882
1572.485,0.684
1572.495,0.5649
1572.505,0.4826
1572.515,0.5073
1572.525,0.4382
1572.535,0.3802
1572.545,0.3758
1572.555,0.4904
1572.565,0.6133
1572.575,0.6031
1572.585,0.629
1572.595,0.6074
1572.605,0.6539
1572.615,0.6608
1572.625,0.5465
1572.635,0.4845
1572.645,0.3378
1572.655,0.2977
1572.665,0.1943
1572.675,0.2393
1572.685,0.4095
1572.695,0.4671
1572.705,0.4565
1572.715,0.4078
1572.725,0.4081
1572.735,0.4071
1572.745,0.6084
1572.755,0.6602
1572.765,0.5889
1572.775,0.3653
1572.785,0.2603
1572.795,0.2847
1572.805,0.3207
1572.815,0.4382
1572.825,0.4326
1572.835,0.4768
1572.845,0.3343
1572.855,0.3425
1572.865,0.3248
1572.875,0.3492
1572.885,0.2897
1572.895,0.2837
1572.905,0.4347
1572.915,0.5791
1572.925,0.7174
1572.935,0.7492
1572.945,0.8394
1572.955,0.8687
1572.965,0.8966
1572.975,0.7003
1572.985,0.509
1572.995,0.3699
1573.005,0.359
1573.015,0.3574
1573.025,0.4063
1573.035,0.5394
1573.045,0.6363
1573.055,0.6126
1573.075,0.6771
1573.085,0.6574
1573.095,0.6377
1573.105,0.6647
1573.115,0.5517
1573.125,0.3402
1573.135,0.1903
1573.145,0.1443
1573.215,0.2278
1573.225,0.3567
1573.235,0.4937
1573.245,0.6488
1573.255,0.7628
1573.265,0.834
1573.275,0.7372
1573.285,0.7689
1573.295,0.6929
1573.305,0.5791
1573.315,0.5223
1573.325,0.4327
1573.335,0.4587
1573.345,0.5003
1573.355,0.5563
1573.365,0.5993
1573.375,0.616
1573.385,0.7165
1573.395,0.6654
1573.405,0.5806
1573.415,0.4763
1573.425,0.4512
1573.435,0.4576
1573.445,0.494
1573.455,0.4849
1573.465,0.5193
1573.475,0.5049
1573.485,0.5177
1573.495,0.4848
1573.505,0.4787
1573.515,0.5465
1573.525,0.6017
1573.535,0.5834
1573.545,0.3739
1573.555,0.3003
1573.565,0.192
1573.575,0.1912
1573.585,0.232
1573.595,0.2461
1573.605,0.2422
1573.615,0.3175
1573.625,0.3393
1573.635,0.3153
1573.645,0.3655
1573.655,0.4622
1573.665,0.5879
1573.675,0.5967
1573.685,0.4046
1573.695,0.2679
1573.705,0.2794
1573.715,0.2898
1573.725,0.3106
1573.735,0.3404
1573.745,0.3705
1573.755,0.4139
1573.765,0.471
1573.775,0.5582
1573.785,0.4798
1573.835,0.31
1573.845,0.1961
1573.855,0.2209
1573.865,0.3287
1573.875,0.4614
1573.885,0.4756
1573.895,0.5818
1573.905,0.6766
1573.915,0.7261
1573.925,0.8242
1573.935,0.7954
1573.945,0.5579
1573.955,0.3916
1573.965,0.378
1573.975,0.4153
1573.985,0.52
1573.995,0.5981
1574.005,0.6467
1574.015,0.7737
1574.025,0.8289
1574.035,0.7139
1574.045,0.6316
1574.055,0.472
1574.065,0.2882
1574.075,0.2362
1574.085,0.2709
1574.095,0.2465
1574.105,0.2737
1574.115,0.3089
1574.125,0.2821
1574.135,0.3802
1574.145,0.5054
1574.155,0.5449
1574.165,0.4838
1574.175,0.4939
1574.185,0.4636
1574.205,0.4304
1574.215,0.2836
1574.225,0.3529
1574.235,0.3204
1574.255,0.3529
1574.265,0.3614
1574.275,0.4466
1574.285,0.4918
1574.295,0.6477
1574.305,0.8046
1574.315,0.7857
1574.325,0.7078
1574.335,0.5005
1574.345,0.3251
1574.355,0.2658
1574.365,0.1606
1574.375,0.1268
1574.385,0.1399
1574.395,0.1793
1574.405,0.1796
1574.415,0.1384
1574.425,0.1412
1574.435,0.1485
1574.445,0.1526
1574.475,0.1478
1574.485,0.1787
1574.495,0.1405
1574.505,0.1215
1574.515,0.246
1574.525,0.328
1574.535,0.3235
1574.545,0.2975
1574.555,0.299
1574.565,0.2709
1574.575,0.2363
1574.585,0.1872
1574.595,0.126
1574.605,0.1915
1574.615,0.3651
1574.625,0.432
1574.635,0.4211
1574.645,0.4778
1574.655,0.5858
1574.665,0.6725
1574.675,0.7918
1574.685,0.8457
1574.695,0.8603
1574.705,0.7624
1574.715,0.5165
1574.725,0.4594
1574.735,0.4443
1574.745,0.4269
1574.755,0.4251
1574.765,0.4848
1574.775,0.4847
1574.785,0.6429
1574.795,0.6743
1574.805,0.7032
1574.815,0.5918
1574.825,0.5746
1574.835,0.6577
1574.845,0.6703
1574.855,0.6475
1574.865,0.4911
1574.875,0.3727
1574.885,0.447
1574.895,0.4409
1574.905,0.5407
1574.915,0.5949
1574.925,0.6445
1574.935,0.6083
1574.945,0.6299
1574.955,0.5811
1574.965,0.5958
1574.975,0.6356
1574.985,0.6074
1574.995,0.4374
1575.005,0.2153
1575.015,0.2013
1575.025,0.3276
1575.035,0.4151
1575.045,0.3699
1575.055,0.3658
1575.065,0.3904
1575.075,0.4355
1575.085,0.4834
1575.095,0.4944
1575.105,0.5225
1575.115,0.3516
1575.125,0.2575
1575.135,0.3161
1575.145,0.4194
1575.155,0.5325
1575.165,0.6684
1575.175,0.7898
1575.185,0.8366
1575.195,0.7751
1575.205,0.5654
1575.215,0.4579
1575.225,0.4159
1575.245,0.4243
1575.255,0.3817
1575.265,0.3699
1575.275,0.5072
1575.285,0.5931
1575.295,0.5587
1575.305,0.4643
1575.315,0.5227
1575.325,0.439
1575.335,0.3335
1575.345,0.2897
1575.355,0.3393
1575.365,0.4129
1575.375,0.5137
1575.385,0.5293
1575.395,0.5377
1575.405,0.62
1575.415,0.7382
1575.425,0.8632
1575.435,0.9756
1575.445,0.8935
1575.455,0.6381
1575.465,0.5085
1575.475,0.5226
1575.485,0.5608
1575.495,0.5595
1575.505,0.6938
1575.515,0.7444
1575.525,0.7323
1575.535,0.7026
1575.545,0.6719
1575.555,0.6988
1575.565,0.7097
1575.575,0.628
1575.585,0.5418
1575.595,0.4383
1575.605,0.3358
1575.615,0.2953
1575.625,0.2559
1575.635,0.2888
1575.645,0.3519
1575.655,0.491
1575.665,0.6121
1575.675,0.8053
1575.685,1.0464
1575.695,1.0666
1575.705,0.9631
1575.715,0.8556
1575.725,0.7368
1575.735,0.6132
1575.745,0.4795
1575.755,0.3973
1575.765,0.4023
1575.775,0.384
1575.785,0.4568
1575.795,0.5256
1575.805,0.67
1575.815,0.7323
1575.825,0.7353
1575.835,0.6016
1575.845,0.4762
1575.855,0.2419
1575.865,0.1711
1575.875,0.1615
1575.885,0.2065
1575.895,0.3561
1575.905,0.4909
1575.915,0.5798
1575.925,0.6215
1575.935,0.6462
1575.945,0.4835
1575.955,0.3448
1575.965,0.2513
1575.975,0.2428
1575.985,0.2493
1575.995,0.3544
1576.005,0.3775
1576.015,0.4171
1576.025,0.448
1576.035,0.5096
1576.045,0.4723
1576.055,0.4937
1576.065,0.5394
1576.075,0.47
1576.085,0.4637
1576.105,0.3833
1576.115,0.4009
1576.125,0.5294
1576.135,0.5869
1576.145,0.7059
1576.155,0.7424
1576.165,0.7739
1576.175,0.7532
1576.185,0.7859
1576.195,0.753
1576.205,0.7228
1576.215,0.6177
1576.225,0.5103
1576.235,0.3565
1576.245,0.252
1576.255,0.2845
1576.265,0.4348
1576.275,0.6288
1576.285,0.7757
1576.295,0.7138
1576.315,0.6953
1576.325,0.6265
1576.335,0.582
1576.345,0.5494
1576.355,0.4812
1576.365,0.4255
1576.375,0.3812
1576.385,0.3934
1576.395,0.507
1576.405,0.696
1576.415,0.8368
1576.425,0.8474
1576.435,0.8403
1576.445,0.8157
1576.455,0.7424
1576.465,0.6214
1576.475,0.506
1576.485,0.4991
1576.495,0.5226
1576.505,0.5505
1576.515,0.5724
1576.525,0.6591
1576.535,0.4643
1576.555,0.2768
1576.565,0.1913
1576.575,0.2393
1576.585,0.2971
1576.595,0.3945
1576.605,0.4808
1576.615,0.5256
1576.625,0.6516
1576.635,0.7926
1576.645,0.709
1576.655,0.6614
1576.665,0.5253
1576.675,0.4075
1576.685,0.2624
1576.695,0.1903
1576.705,0.2947
1576.715,0.4756
1576.725,0.6088
1576.735,0.5617
1576.745,0.5308
1576.755,0.4494
1576.765,0.36
1576.775,0.2514
1576.785,0.3539
1576.795,0.5095
1576.805,0.6068
1576.815,0.5603
1576.825,0.5631
1576.835,0.6693
1576.845,0.8181
1576.855,0.8604
1576.865,0.8394
1576.875,0.8042
1576.885,0.6335
1576.895,0.5312
1576.905,0.5461
1576.915,0.5265
1576.925,0.5097
1576.935,0.4641
1576.945,0.4725
1576.955,0.5389
1576.965,0.4829
1576.975,0.3407
1576.985,0.1946
1576.995,0.1206
1577.005,0.127
1577.015,0.1486
1577.025,0.1663
1577.035,0.1627
1577.045,0.216
1577.055,0.2943
1577.065,0.3992
1577.075,0.5641
1577.085,0.6962
1577.095,0.8732
1577.105,0.9607
1577.115,0.9368
1577.125,0.8134
1577.135,0.5781
1577.145,0.4339
1577.155,0.468
1577.165,0.4536
1577.175,0.4631
1577.185,0.4623
1577.195,0.4957
1577.205,0.5852
1577.215,0.6761
1577.225,0.826
1577.235,0.9366
1577.245,0.9924
1577.255,0.9393
1577.265,0.781
1577.275,0.7121
1577.285,0.5517
1577.295,0.5143
1577.305,0.4299
1577.315,0.391
1577.325,0.374
1577.335,0.4728
1577.345,0.6047
1577.355,0.6814
1577.365,0.7715
1577.375,0.7614
1577.385,0.8037
1577.395,0.6583
1577.405,0.5419
1577.415,0.5378
1577.425,0.4717
1577.435,0.438
1577.455,0.4355
1577.465,0.5668
1577.475,0.6247
1577.485,0.6276
1577.495,0.577
1577.505,0.6645
1577.515,0.467
1577.525,0.3018
1577.535,0.3019
1577.545,0.2677
1577.555,0.3557
1577.565,0.3195
1577.575,0.409
1577.585,0.6596
1577.595,0.6742
1577.605,0.6639
1577.615,0.426
1577.625,0.3238
1577.635,0.2222
1577.645,0.2753
1577.655,0.4215
1577.665,0.5351
1577.675,0.5699
1577.685,0.616
1577.695,0.7129
1577.705,0.8549
1577.715,0.8404
1577.725,0.8412
1577.735,0.6677
1577.745,0.5051
1577.755,0.4364
1577.765,0.4674
1577.775,0.3969
1577.785,0.2683
1577.795,0.2583
1577.805,0.3925
1577.815,0.5534
1577.825,0.7843
1577.835,0.8157
1577.845,0.7999
1577.855,0.7538
1577.865,0.7217
1577.875,0.6147
1577.885,0.5725
1577.895,0.5041
1577.905,0.419
1577.915,0.317
1577.925,0.3006
1577.935,0.3239
1577.945,0.5144
1577.955,0.6726
1577.965,0.8091
1577.975,0.7891
1577.985,0.6674
1577.995,0.56
1578.005,0.4685
1578.015,0.4353
1578.025,0.4178
1578.035,0.4337
1578.045,0.4598
1578.055,0.4599
1578.065,0.4382
1578.075,0.642
1578.085,0.7578
1578.095,0.8187
1578.105,0.6611
1578.115,0.6365
1578.125,0.6294
1578.135,0.6392
1578.145,0.6704
1578.155,0.7182
1578.165,0.775
1578.175,0.7745
1578.185,0.7448
1578.195,0.7805
1578.205,0.9378
1578.215,0.9596
1578.225,1.0334
1578.235,0.8508
1578.245,0.6982
1578.255,0.4329
1578.265,0.3395
1578.275,0.3946
1578.285,0.5196
1578.295,0.6253
1578.305,0.7502
1578.315,0.7863
1578.325,0.7527
1578.335,0.6709
1578.345,0.5493
1578.355,0.5122
1578.365,0.3423
1578.375,0.2468
1578.385,0.2943
1578.395,0.4233
1578.405,0.6036
1578.415,0.5986
1578.425,0.5895
1578.435,0.6171
1578.445,0.7162
1578.455,0.7621
1578.465,0.8696
1578.475,0.9722
1578.485,1.0114
1578.495,0.8937
1578.505,0.8036
1578.515,0.6747
1578.525,0.5984
1578.535,0.4985
1578.545,0.5282
1578.555,0.588
1578.565,0.7367
1578.575,0.8135
1578.585,0.7694
1578.595,0.8395
1578.605,0.8276
1578.615,0.7948
1578.625,0.6418
1578.635,0.5439
1578.645,0.4253
1578.655,0.3079
1578.675,0.2953
1578.685,0.349
1578.695,0.4242
1578.705,0.5844
1578.715,0.6337
1578.725,0.6044
1578.735,0.5318
1578.755,0.4608
1578.765,0.5108
1578.775,0.484
1578.785,0.6137
1578.795,0.6203
1578.805,0.7956
1578.815,0.845
1578.825,0.7205
1578.835,0.5062
1578.845,0.3568
1578.855,0.3665
1578.865,0.4539
1578.875,0.506
1578.885,0.5031
1578.895,0.5997
1578.905,0.5301
1578.915,0.6019
1578.925,0.5627
1578.935,0.4403
1578.945,0.4922
1578.955,0.4793
1578.965,0.4668
1578.975,0.5026
1578.985,0.5602
1578.995,0.5382
1579.005,0.472
1579.015,0.4695
1579.025,0.4667
1579.035,0.3757
1579.045,0.258
1579.055,0.2863
1579.065,0.3561
1579.075,0.4071
1579.085,0.3867
1579.095,0.4505
1579.105,0.5117
1579.115,0.5854
1579.125,0.6107
1579.135,0.6259
1579.145,0.5843
1579.155,0.5759
1579.165,0.5007
1579.175,0.4598
1579.185,0.3877
1579.195,0.2922
1579.205,0.2684
1579.215,0.2965
1579.225,0.3917
1579.235,0.4854
1579.245,0.5126
1579.255,0.45
1579.265,0.4061
1579.275,0.4386
1579.285,0.4805
1579.295,0.4371
1579.305,0.2964
1579.315,0.2211
1579.325,0.2569
1579.335,0.3329
1579.345,0.4154
1579.355,0.5449
1579.365,0.5927
1579.375,0.5652
1579.385,0.3981
1579.395,0.1822
1579.405,0.1442
1579.415,0.1624
1579.425,0.2432
1579.435,0.3527
1579.445,0.4978
1579.455,0.5661
1579.465,0.6053
1579.475,0.6415
1579.485,0.6646
1579.495,0.6138
1579.505,0.6458
1579.515,0.5737
1579.525,0.5779
1579.535,0.5894
1579.545,0.5349
1579.555,0.5235
1579.565,0.5253
1579.575,0.4968
1579.585,0.5657
1579.595,0.7083
1579.605,0.8431
1579.615,0.8763
1579.625,0.9194
1579.635,0.8984
1579.645,1.0021
1579.655,1.0215
1579.665,0.9054
1579.675,0.7738
1579.685,0.6061
1579.695,0.5004
1579.705,0.5092
1579.715,0.5914
1579.725,0.6131
1579.735,0.6329
1579.745,0.6106
1579.755,0.6861
1579.765,0.7509
1579.775,0.6868
1579.785,0.7326
1579.795,0.7451
1579.855,0.6352
1579.865,0.7467
1579.875,0.7805
1579.885,0.761
1579.895,0.8407
1579.905,0.69
1579.915,0.6233
1579.925,0.4208
1579.935,0.3618
1579.945,0.2806
1579.955,0.2843
1579.965,0.2685
1579.975,0.4488
1579.985,0.5505
1579.995,0.6837
1580.005,0.7436
1580.015,0.8882
1580.025,0.9611
1580.035,0.7897
1580.045,0.5579
1580.055,0.3896
1580.065,0.2506
1580.075,0.2899
1580.085,0.2978
1580.095,0.3937
1580.105,0.3991
1580.115,0.4388
1580.125,0.4692
1580.135,0.6296
1580.145,0.6042
1580.165,0.6115
1580.175,0.4566
1580.185,0.4164
1580.195,0.341
1580.205,0.2963
1580.215,0.4236
1580.225,0.4678
1580.235,0.5034
1580.245,0.4646
1580.255,0.4242
1580.265,0.5074
1580.275,0.5495
1580.285,0.708
1580.295,0.7354
1580.305,0.7852
1580.315,0.7695
1580.325,0.7846
1580.335,0.7574
1580.345,0.5532
1580.355,0.4992
1580.365,0.3874
1580.375,0.4753
1580.385,0.6067
1580.395,0.7544
1580.405,0.8241
1580.415,0.8712
1580.425,0.8631
1580.435,0.717
1580.445,0.5684
1580.455,0.4969
1580.465,0.3767
1580.475,0.2907
1580.485,0.3111
1580.495,0.3079
1580.505,0.3331
1580.515,0.4472
1580.525,0.4503
1580.535,0.5248
1580.545,0.5571
1580.555,0.6269
1580.565,0.7271
1580.575,0.7233
1580.585,0.7089
1580.595,0.6259
1580.605,0.6434
1580.615,0.567
1580.625,0.5144
1580.635,0.481
1580.645,0.3808
1580.655,0.3465
1580.665,0.3975
1580.675,0.4354
1580.685,0.4295
1580.695,0.492
1580.705,0.4049
1580.715,0.3445
1580.725,0.2451
1580.735,0.2681
1580.745,0.2931
1580.755,0.4575
1580.765,0.6121
1580.775,0.5507
1580.795,0.3768
1580.805,0.3744
1580.815,0.476
1580.825,0.4331
1580.835,0.5646
1580.845,0.4427
1580.855,0.3398
1580.865,0.2305
1580.875,0.2298
1580.885,0.2782
1580.895,0.5051
1580.915,0.6105
1580.925,0.6923
1580.935,0.6885
1580.945,0.4666
1580.955,0.338
1580.965,0.2779
1580.975,0.2871
1580.985,0.2766
1580.995,0.3681
1581.005,0.4318
1581.015,0.5073
1581.025,0.6314
1581.035,0.6426
1581.045,0.5915
1581.055,0.5674
1581.065,0.508
1581.075,0.459
1581.085,0.3945
1581.095,0.3927
1581.105,0.4044
1581.115,0.3569
1581.125,0.3276
1581.135,0.2492
1581.145,0.2631
1581.155,0.1918
1581.165,0.2426
1581.175,0.2722
1581.185,0.3337
1581.195,0.431
1581.205,0.5357
1581.215,0.5686
1581.225,0.6008
1581.235,0.6682
1581.245,0.7301
1581.255,0.6571
1581.265,0.5872
1581.275,0.372
1581.285,0.2167
1581.295,0.2002
1581.305,0.2419
1581.315,0.2632
1581.325,0.3517
1581.335,0.3582
1581.345,0.3942
1581.355,0.3987
1581.365,0.4265
1581.375,0.4195
1581.385,0.4191
1581.395,0.356
1581.405,0.4164
1581.415,0.3517
1581.425,0.3259
1581.435,0.3972
1581.445,0.4225
1581.455,0.4548
1581.465,0.457
1581.475,0.477
1581.485,0.5225
1581.495,0.511
1581.505,0.5051
1581.515,0.578
1581.525,0.5307
1581.535,0.6022
1581.545,0.5685
1581.555,0.5735
1581.575,0.6446
1581.585,0.515
1581.595,0.4199
1581.605,0.3968
1581.615,0.3424
1581.625,0.3483
1581.635,0.2763
1581.645,0.305
1581.655,0.2538
1581.665,0.3075
1581.675,0.3943
1581.685,0.4041
1581.695,0.5269
1581.705,0.5351
1581.715,0.6269
1581.725,0.6046
1581.735,0.6079
1581.745,0.6651
1581.755,0.645
1581.765,0.6344
1581.775,0.5077
1581.785,0.4643
1581.795,0.432
1581.805,0.449
1581.815,0.4404
1581.825,0.497
1581.835,0.4877
1581.845,0.5278
1581.855,0.5205
1581.865,0.5349
1581.875,0.4495
1581.885,0.4403
1581.895,0.4611
1581.905,0.5109
1581.915,0.441
1581.925,0.3515
1581.935,0.2871
1581.945,0.2611
1581.955,0.2678
1581.965,0.2872
1581.975,0.2734
1581.985,0.2746
1581.995,0.3043
1582.005,0.424
1582.015,0.6705
1582.025,0.7808
1582.035,0.8434
1582.045,0.7684
1582.055,0.6323
1582.065,0.4325
1582.075,0.3668
1582.085,0.3692
1582.095,0.3975
1582.105,0.3521
1582.115,0.3403
1582.125,0.3701
1582.135,0.3885
1582.145,0.3451
1582.155,0.2594
1582.165,0.2224
1582.175,0.2151
1582.185,0.2191
1582.195,0.221
1582.205,0.2185
1582.215,0.2065
1582.225,0.1875
1582.235,0.2092
1582.245,0.1888
1582.265,0.2374
1582.275,0.2731
1582.285,0.3685
1582.295,0.3843
1582.305,0.4532
1582.315,0.4226
1582.325,0.4588
1582.335,0.4139
1582.345,0.3769
1582.355,0.2496
1582.365,0.1114
1582.385,0.0945
1582.395,0.1542
1582.405,0.2059
1582.415,0.1732
1582.425,0.1801
1582.435,0.1552
1582.445,0.1778
1582.455,0.2206
1582.465,0.1811
1582.475,0.1831
1582.485,0.1518
1582.495,0.1872
1582.505,0.1326
1582.515,0.163
1582.525,0.1934
1582.535,0.2278
1582.545,0.2518
1582.555,0.2767
1582.565,0.3068
1582.575,0.3307
1582.585,0.3875
1582.595,0.4801
1582.605,0.4336
1582.615,0.4308
1582.625,0.4154
1582.635,0.5376
1582.645,0.6353
1582.655,0.7038
1582.665,0.6707
1582.675,0.578
1582.685,0.4388
1582.695,0.3404
1582.705,0.3506
1582.715,0.3213
1582.725,0.3637
1582.735,0.3453
1582.745,0.336
1582.755,0.3363
1582.765,0.4328
1582.775,0.3701
1582.785,0.4121
1582.795,0.446
1582.805,0.4747
1582.815,0.4047
1582.825,0.285
1582.835,0.2501
1582.845,0.2544
1582.855,0.3755
1582.865,0.3635
1582.875,0.3153
1582.895,0.2709
1582.905,0.4227
1582.915,0.7334
1582.925,0.7997
1582.935,0.7285
1582.945,0.6766
1582.955,0.6048
1582.965,0.4564
1582.975,0.4172
1582.985,0.3572
1582.995,0.2951
1583.005,0.2207
1583.015,0.2327
1583.025,0.3295
1583.035,0.3192
1583.045,0.3348
1583.055,0.4993
1583.065,0.6876
1583.075,0.8282
1583.085,0.8673
1583.095,0.8796
1583.105,0.7809
1583.115,0.7984
1583.125,0.7916
1583.135,0.615
1583.145,0.331
1583.155,0.2401
1583.165,0.2549
1583.175,0.3938
1583.185,0.5404
1583.195,0.5107
1583.205,0.4929
1583.215,0.5055
1583.225,0.5609
1583.235,0.5348
1583.245,0.5838
1583.255,0.5025
1583.265,0.3051
1583.275,0.165
1583.285,0.1903
1583.295,0.3182
1583.305,0.288
1583.315,0.4243
1583.335,0.727
1583.345,0.7653
1583.355,0.6414
1583.365,0.5687
1583.375,0.5716
1583.385,0.4898
1583.395,0.3503
1583.405,0.2379
1583.415,0.2786
1583.425,0.3777
1583.435,0.5057
1583.445,0.6683
1583.455,0.7455
1583.465,0.7266
1583.475,0.731
1583.485,0.6476
1583.495,0.5563
1583.505,0.4117
1583.515,0.2873
1583.525,0.439
1583.535,0.6068
1583.545,0.6893
1583.555,0.616
1583.565,0.5843
1583.575,0.5383
1583.585,0.4538
1583.595,0.328
1583.605,0.3157
1583.615,0.3278
